Unnamed: 0,FACT_ID,YEAR,NIC1987,state,scheme,urban,lnY,lnK,lnL,lnM,lnW,panelgroup,residuals
211,0019008F,2008,355,8,Census,1,15.9885636676932,14.5976186782375,2.6390573296152597,15.334256113915501,13.232773295958099,358,0.0813347545163641
212,0019008F,2009,355,8,Sample,1,16.149560551549698,14.5606207335216,2.89037175789616,14.9594485924085,13.528247236888099,358,0.30696609876077696
213,0019319F,2008,352,19,Census,1,21.6095399083388,19.4548405531446,5.370638028127661,20.8196486981751,17.4244440381747,3519,0.226724249113442
214,0019319F,2009,352,19,Census,1,21.739240783253397,19.477515774246896,5.28320372873799,21.2160664290523,17.3631225917541,3519,0.126624664232894
215,0019406F,2008,381,6,Census,1,16.094112899039303,14.340005802927699,2.83321334405622,15.4548055434918,13.7267924487027,386,0.0778298339773933
216,0019406F,2009,381,6,Sample,1,15.7881681858233,14.609981622365902,2.99573227355399,15.557324852743301,13.831182141119001,386,-0.137263330001362
217,0019803F,2008,321,3,Census,0,22.382373682804104,21.900646447437897,8.62245370207373,21.8280323191961,19.9030068851131,323,-0.0802402541041651
218,0019803F,2009,321,3,Census,0,22.593818050205602,21.8090321911781,8.62873456614915,21.9902394520527,19.8535555650863,323,-0.041952687823045
219,0020333F,2008,999,33,Census,1,21.6860265990037,17.5253651745036,6.61069604471776,21.3326983008007,18.9748257789096,9933,0.00207773449116821
220,0020333F,2009,371,33,Census,1,21.7405847399961,17.326063507394398,6.40191719672719,21.4201976521619,19.4969354030635,3733,0.0316411292864842
221,0020527F,2008,369,27,Census,0,19.391978089702803,15.709139084983,5.4380793089232,18.7995109742493,16.0722643952003,3627,0.0845732043928589
222,0020527F,2009,369,27,Census,0,19.043562634953197,15.485730016416301,5.105945473900579,18.3425670840033,15.7475610956459,3627,0.132380321706078
223,0020806F,2008,311,6,Census,0,22.964425320652598,21.6569457998055,5.998936561946679,22.5898026080144,16.9092664459201,316,0.0560999805038769
224,0020806F,2009,311,6,Census,0,23.0818620946792,20.5794893655392,6.05208916892442,22.896290462381202,17.130656569068197,316,0.0112731533913273
225,0021403F,2008,311,3,Sample,0,18.349059963856998,14.6643152712828,4.86753445045558,18.1701700573757,14.90202535842,313,-0.0908718361040179
226,0021403F,2009,311,3,Census,0,17.8715164367571,14.6442281979705,4.51085950651685,17.8199306495384,14.845182781112301,313,-0.157554927540373
227,0021633F,2008,324,33,Sample,1,14.648656659837,12.3157551299585,2.6390573296152597,14.7000767594599,11.840236437801002,3233,-0.261667342242426
228,0021633F,2009,324,33,Sample,1,15.327856565437699,13.6187603157481,2.6390573296152597,15.076266167295598,12.3694814966534,3233,-0.12078886016819
229,0021829F,2008,369,29,Census,0,16.8978943885791,15.582190732288302,5.068904202220231,15.4942992405756,15.5026541392942,3629,0.27635006207672497
230,0021829F,2009,369,29,Census,0,16.8060769958487,15.8823134424056,5.010635294096259,15.587860380706301,15.4704649371427,3629,0.18505549641856198
231,0021928F,2008,355,28,Census,0,20.3778035791493,17.4249169861326,5.62040086571715,19.541393861865302,17.3460475965515,3528,0.199957887429179
232,0021928F,2009,355,28,Census,0,20.6314666003,17.5072433583236,6.00635315960173,19.8768918439555,17.7049664158692,3528,0.156604145340093
233,0022928F,2008,383,28,Census,1,20.8318815243465,19.1531776214036,5.8171111599632,20.1283790220119,17.4305013066062,3828,0.11302035813255198
234,0022928F,2009,383,28,Census,1,20.7846864749279,18.8422870267713,5.880532986400699,20.0875655242759,17.5885682156795,3828,0.11149084019235801
235,0024027F,2008,341,27,Census,1,21.4568632319772,20.935035142330197,6.64639051484773,21.036757394004603,18.596346737654898,3427,-0.0643940961777059
236,0024027F,2009,341,27,Census,1,21.329370430952398,20.7257474125017,6.56807791141198,21.0260791814847,18.514033178036,3427,-0.113035703221462
237,0024503F,2008,382,3,Sample,1,15.9302698539027,16.3875950915022,2.89037175789616,15.5504378943224,13.946124407663401,383,-0.10761151359032302
238,0024503F,2009,382,3,Sample,1,16.2422235514255,16.180173906175497,3.09104245335832,15.6281704963903,13.9913332580511,383,0.00823405839474667
239,0024506F,2008,369,6,Census,0,21.8615097941747,19.5681851664733,6.333279628139691,21.438078775923398,17.890634843452197,366,0.0359643675606609
240,0024506F,2009,351,6,Census,0,21.5804394755742,19.4119438152796,6.55819780281227,21.2238839926515,17.784583030436,356,-0.0229347424931454
241,0025227F,2008,341,27,Census,1,20.5816781179939,19.855023118297602,5.96870755998537,19.511526972345603,18.8032366175211,3427,0.223119854507321
242,0025227F,2009,341,27,Census,1,20.5119338136311,19.796770194726697,5.880532986400699,19.64864070063,19.0498547908818,3427,0.136465341799338
243,0025308F,2008,999,8,Census,0,19.0942955802193,17.3492580896665,3.97029191355212,18.6934516388295,14.001034522470501,998,0.0343161072380944
244,0025308F,2009,371,8,Sample,0,19.3186935982385,17.204167197930502,3.80666248977032,19.008943412353602,14.797904339484901,378,0.0278647015928186
245,0025329F,2008,342,29,Sample,0,18.5345561340164,16.275506227049597,4.33073334028633,18.2181435828668,14.605681798507499,3429,-0.0423209642598028
246,0025329F,2009,341,29,Sample,0,18.4868840601785,16.2219681237374,3.9318256327243297,18.1159570069709,14.563300910238302,3429,0.00355426484932764
247,0025403F,2008,311,3,Sample,1,16.6849469810535,13.2640500982847,2.6390573296152597,16.6280751811074,12.146909266707802,313,-0.0845978994859315
248,0025403F,2009,311,3,Sample,1,16.1242651694001,13.2044879621815,2.94443897916644,16.1411688204778,12.7242497796246,313,-0.17463526425636802
249,0025519F,2008,369,19,Census,1,19.8315956263063,16.9232505199207,6.437751649736401,19.555455281032103,16.8316092282857,3619,-0.115990193681611
250,0025519F,2009,369,19,Census,1,19.810605599939002,17.2060763479513,5.68017260901707,19.240655064139,16.1254196759435,3619,0.0467362378309524
251,0025606F,2008,351,6,Census,0,15.9482208148544,15.8987835457172,2.30258509299405,15.519253406974,13.246533384770999,356,-0.0344304734330283
252,0025606F,2009,410,6,Census,0,16.1548739880142,16.004037831308597,2.19722457733622,15.8140199957826,12.5956393471346,416,-0.0540952374901451
253,0025628F,2008,383,28,Census,0,21.3797070868862,19.5075794067377,6.15060276844628,20.903479128306397,17.2431719878229,3828,0.0247372699892718
254,0025628F,2009,383,28,Census,0,21.3745116318283,19.441858797038897,6.1355648910817395,20.955092701521,17.3860493358569,3828,0.00253799424287848
255,0025708F,2008,369,8,Sample,0,16.3531362816147,14.5021807763253,2.99573227355399,15.9271499003984,13.76092019216,368,-0.00922478922262115
256,0025708F,2009,369,8,Sample,0,16.4648936687115,14.6640634755023,3.2188758248682006,15.9590636100008,14.0393756740166,368,0.0140357564937066
257,0026106F,2008,369,6,Census,1,14.593366267535501,12.4195246915203,2.89037175789616,14.0813150105056,13.400839533909302,366,-0.033793564921301006
258,0026106F,2009,361,6,Sample,1,15.000852502075,12.3648519906455,2.94443897916644,14.6415255744733,13.398307748678501,366,-0.0715769884482711
259,0026108F,2008,361,8,Census,0,16.1520601012122,15.360661010023,3.63758615972639,15.7020815548008,14.0073051746717,368,-0.0784386911886408
260,0026108F,2009,361,8,Sample,0,16.1634840497013,15.2384254798255,3.66356164612965,15.679828733926598,14.160311023763098,368,-0.0616974976739648
261,0026119F,2008,311,19,Census,1,14.972075109515,13.0010028129304,2.3978952727983702,14.7560027923613,11.7815900018683,3119,-0.128191817830329
262,0026119F,2009,311,19,Census,1,14.8317571042642,12.8168443919908,2.30258509299405,14.5617911352347,12.1066354193357,3119,-0.104497606934338
263,0026508F,2008,321,8,Census,0,19.6788050364902,19.2192199805239,5.690359454324059,19.1404090707552,16.9077458872016,328,-0.0234045557463514
264,0026508F,2009,321,8,Census,0,19.8348091410192,19.0249943328706,5.8171111599632,19.2536552548759,16.9733583769711,328,0.0035252220843631204
265,0026627F,2008,361,27,Census,0,18.4962555874957,17.1414437038961,5.65248918026865,17.8517487619792,17.013739322435697,3627,-0.0130891059099607
266,0026627F,2009,361,27,Census,0,18.484775016552,17.0718143026287,5.65248918026865,17.8451344059463,16.9306430431636,3627,-0.014379135254443998
267,0026706F,2008,321,6,Census,0,15.5798931898292,15.6685086591152,2.30258509299405,14.989531420949,12.9031982053388,326,0.0144748806602975
268,0026706F,2009,371,6,Census,0,19.7046199000658,16.6821597260276,3.61091791264422,19.5183701802894,14.500755079783499,376,0.0304696818551964
269,0027008F,2008,999,8,Census,1,17.8047087825567,14.6125318451351,3.49650756146648,17.2021429174347,14.9626928608752,998,0.135234810308667
270,0027008F,2009,324,8,Census,1,17.6559057342936,15.594207266375502,3.58351893845611,17.3827065839229,15.145369969640699,328,-0.0481643963791374
271,0027228F,2008,355,28,Census,1,21.769718668441502,19.7287503889787,5.96100533962327,20.9953496720643,17.7407567538547,3528,0.18696864726491197
272,0027228F,2009,355,28,Census,1,21.6329166304103,19.7875259092124,5.70711026474888,20.899850388369398,17.7218045959645,3528,0.173130551627137
273,0027428F,2008,355,28,Census,1,20.0826261906641,17.079400372478197,5.609471795184961,19.358511408595,17.326974242523903,3528,0.14115975266507902
274,0027428F,2009,355,28,Census,1,18.653983304800104,16.8290221333811,5.12396397940326,17.757854926211397,15.9218526642362,3528,0.14784407379874098
275,0027606F,2008,355,6,Census,0,16.5274854691324,15.495805659708,2.94443897916644,16.1289881183624,13.5794934411468,356,-0.0337235182072373
276,0027606F,2009,355,6,Census,1,17.1797332792026,15.498294520932697,3.09104245335832,16.668580446387402,14.0036196525738,356,0.0522582505303451
277,0027728F,2008,355,28,Census,0,19.4410181824333,17.7779346457178,5.6937321388027,18.321832202076603,17.0828607109344,3528,0.237846264019909
278,0027728F,2009,341,28,Census,0,19.274228829236897,17.5814562040342,5.370638028127661,18.2881527185764,16.9683132414354,3428,0.194631950015143
279,0028008F,2008,390,8,Census,1,18.3356243403959,17.0282496676962,4.59511985013459,17.912968974088,15.8046382513075,398,-0.0392314774782552
280,0028008F,2009,385,8,Sample,1,18.1897750337745,16.932210057009197,4.55387689160054,17.8495972190285,15.588538689437199,388,-0.0800864131651675
281,0028408F,2008,381,8,Census,0,15.7503120529787,14.995072094402401,2.7080502011022096,14.928362835788601,13.158346473998499,388,0.11974229827501301
282,0028408F,2009,381,8,Sample,0,15.9276183045578,15.674014750284199,3.13549421592915,15.3305375409356,13.103263518385901,388,-0.010087862802183
283,0028508F,2008,383,8,Census,1,18.6144733056879,16.4591607330854,4.62497281328427,18.196631990992,15.4024081311256,388,-0.00640103544167658
284,0028508F,2009,383,8,Sample,1,19.0766179154255,16.505352858800197,4.31748811353631,18.6870750461587,15.616112932481698,388,0.0326027296092626
285,0028629F,2008,999,29,Sample,0,18.776111105606102,16.667112568224198,3.71357206670431,18.8337806050225,14.2315641742812,9929,-0.17966143579041802
286,0028629F,2009,371,29,Sample,0,18.5713283798634,17.9191611680633,5.1929568508902095,18.1696141181875,16.0825534078551,3729,-0.10586662376467999
287,0028706F,2008,321,6,Census,1,17.866091997493502,15.0778760428359,5.82894561761021,16.5877750190025,16.3803694966575,326,0.271731537743833
288,0028706F,2009,321,6,Census,0,18.7083968278578,14.986411473919699,4.69134788222914,17.807174497705603,15.375371139226301,326,0.245150217069394
289,0028803F,2008,381,3,Census,0,22.8443238441039,21.3431093499687,7.25629723969068,22.432336811160496,19.780059822229198,383,-0.00630882212523964
290,0028803F,2009,381,3,Census,0,22.951844030204,21.229700000365,7.227662498728651,22.4304838554427,19.9818421388768,383,0.0529178965213912
291,0029006F,2008,356,6,Census,1,15.874329465372,14.1546195533571,2.30258509299405,15.4819593491576,12.6042625638538,356,-0.00509602145050359
292,0029006F,2009,382,6,Sample,1,16.268336186360802,14.3764654151901,2.3978952727983702,16.0244698997633,12.6048782292557,386,-0.0527155486805544
293,0029608F,2008,361,8,Census,0,18.0548985872982,16.7818913863931,5.5333894887275195,17.6200958995138,15.950064338578901,368,-0.10580354796306302
294,0029608F,2009,361,8,Census,0,17.6987679333095,16.6329317594931,4.820281565605041,17.1651182774578,15.6213225682159,368,-0.0410691688414158
295,0029706F,2008,312,6,Census,0,19.045986234307602,17.975891836534604,5.2257466737132,18.6916172514559,16.2189410710354,316,-0.0831474661013356
296,0029706F,2009,312,6,Census,1,19.064376428913103,17.880911381938102,4.53259949315326,18.697833859697102,16.328328072347098,316,-0.0309977125609127
297,0030106F,2008,342,6,Census,0,18.3070348232003,17.0754233547979,4.21950770517611,17.8805494849897,15.2058396370955,346,-0.0174192127905002
298,0030106F,2009,341,6,Sample,0,18.538437083262,17.743546836447198,4.21950770517611,18.1778299739489,15.1954252146519,346,-0.0484000717678992
301,0030506F,2008,324,6,Census,0,19.1075903117218,17.4624321768018,4.9904325867787405,19.1648199128486,16.1580870285431,326,-0.225045807795761
302,0030506F,2009,324,6,Census,0,19.1260120103946,17.3061173187897,5.1817835502920895,19.2019889809459,16.231324958917302,326,-0.239529453294136
303,0031003F,2008,384,3,Census,1,18.385301796974602,15.8807590349492,5.30330490805908,18.0101861565781,16.0134568806479,383,-0.0669462983475668
304,0031003F,2009,384,3,Census,1,18.498082433816602,15.850269937428699,5.2094861528414205,18.1993752856017,15.9671687243801,383,-0.0850363183879406
305,0031103F,2008,356,3,Census,1,17.7547627464728,15.116913978872399,4.86753445045558,17.4145434050306,15.7662621095522,353,-0.0783872496500422
306,0031103F,2009,362,3,Census,1,18.2467196426402,15.8595154185026,4.85203026391962,17.5534622388412,15.820737244626901,363,0.08735121165466002
307,0031206F,2008,324,6,Census,0,19.3822158061363,19.4575939548184,6.263398262591621,18.7863276275145,17.742225592580603,326,-0.0630542860705319
308,0031206F,2009,324,6,Census,0,19.667448235634,19.5457477244893,6.45833828334479,19.2476336361211,17.8622866317306,326,-0.132622178223732
309,0031229F,2008,352,29,Sample,1,20.6916223574853,18.0650797126584,5.12989871492307,19.937831061049604,17.1189554062335,3529,0.199619544253352
310,0031229F,2009,351,29,Census,1,20.835030127057102,17.913034631047,5.29831736654804,20.0456640482695,17.142229976537198,3529,0.21874617679235298
311,0031419F,2008,311,19,Sample,1,15.9371069408881,14.4320716878194,2.83321334405622,15.6555377352442,12.7323591496432,3119,-0.0984685564195908
312,0031419F,2009,311,19,Sample,1,16.570323576608402,14.2323781257463,3.09104245335832,16.4422452341747,12.8441122447639,3119,-0.128684901267588
313,0031606F,2008,381,6,Census,0,20.3641765329746,17.0514845879584,4.98360662170834,20.0006466033574,16.0442785858256,386,0.0582299054919879
314,0031606F,2009,324,6,Census,0,20.1810034392692,18.4121094569042,5.2040066870768,20.1774371053713,16.2267230244698,326,-0.16209766382464402
315,0031906F,2008,341,6,Census,0,17.3165192530272,16.5996763151222,3.61091791264422,16.7252026628296,14.9199320927924,346,0.0326457303540728
316,0031906F,2009,341,6,Sample,0,17.1621885547715,16.504300238038002,4.15888308335967,16.6085920054511,14.8279610287007,346,-0.0265259210365016
317,0032606F,2008,382,6,Census,1,20.8741787643117,16.728216006287,5.88332238848828,20.5930376807145,17.066184075954098,386,0.0133233169795162
318,0032606F,2009,362,6,Census,1,21.191793620446898,17.356690058776,5.83188247728352,20.6247852692584,17.1401105919456,366,0.143318555097164
319,0032708F,2008,381,8,Census,0,19.8446206164793,16.8298526352031,5.15329159449778,19.4709238436804,16.1331536619756,388,0.0205732989572383
320,0032708F,2009,381,8,Census,0,18.8669712809346,16.743104556176696,4.804021044733259,18.2413819963854,15.666276918094699,388,0.0809739091723021
321,0033208F,2008,313,8,Census,0,17.4894987034581,16.1183064746537,2.89037175789616,17.2956928214834,14.067638155004301,318,-0.0656461034902289
322,0033208F,2009,313,8,Sample,1,17.426807860534502,16.064344769937,2.83321334405622,17.413981106220902,14.130120051906701,318,-0.142790249907526
323,0033308F,2008,390,8,Census,1,17.4274960452387,15.8178699236925,4.836281906951481,17.0123815002292,15.5446445637502,398,-0.0886381051464564
324,0033308F,2009,385,8,Census,1,17.6511608413793,15.7244503529216,4.89034912822175,17.3589572462186,15.6623935486394,388,-0.125905833645055
325,0033508F,2008,383,8,Census,1,19.953697185028698,16.8410063578438,5.16478597392351,19.5782642518806,15.803055171241699,388,0.0282120667445245
326,0033508F,2009,351,8,Census,1,20.3553283250685,16.8239830269214,4.44265125649032,20.078331290878502,15.067165487158801,358,0.0606504731088542
327,0033833F,2008,382,33,Sample,1,17.7810116917457,16.8894341363531,3.3322045101752003,17.1487360805822,14.100249315365,3833,0.0810057573801863
328,0033833F,2009,382,33,Sample,0,17.8982889764778,17.0279736633181,3.71357206670431,17.3746240200673,14.447701574407999,3833,0.014952568450548
